In relational data model, an attribute is a column|False *
5. Which forms has a relation that possesses data about an individual entity? | c) 4NF
6. If a multivalued dependency holds and is not implied by the corresponding functional dependency, it usually arises from one of the following sources. | 
7. Which of the following has each related entity set has its own schema and there is an additional schema for the relationship set? | a) A many-to-many relationship set
8. In which of the following , a separate schema is created consisting of that attribute and the primary key of the entity set. | b) A multivalued attribute of an entity set
9. Fifth Normal form is concerned with | c) Join dependency
10. In 2NF | c) No partial FDs exist.
1. _____________ can help us detect poor E-R design. | 
2. If a multivalued dependency holds and is not implied by the corresponding functional dependency, it usually arises from one of the following sources. | 
3. Which of the following has each related entity set has its own schema and there is an additional schema for the relationship set. | a) A many-to-many relationship set
4. In which of the following , a separate schema is created consisting of that attribute and the primary key of the entity set. | b) A multivalued attribute of an entity set
4. Suppose the user finds the usage of room number and phone number in a relational schema there is confusion.This is reduced by | a) Unique-role assumption
5. What is the best way to represent the attributes in a large database? | b) Concatenation
6. Designers use which of the following to tune performance of systems to support time-critical operations? | a) Denormalization
7. In the schema (dept name, size) we have relations total inst 2007, total inst 2008 . Which dependency have lead to this relation ? | a) Dept name, year->size
8. Relation dept year(dept name, total inst 2007, total inst 2008, total inst 2009) .Here the only functional dependencies are from dept name to the other attributes .This relation is in | b) BCNF
9. Thus a _______ of course data gives the values of all attributes, such as title and department, of all courses at a particular point in time. | b) Snapshot
10. Representations such as the in the dept year relation, with one column for each value of an attribute, are called _______; they are widely used in spreadsheets and reports and in data analysis tools. | a) Cross-tabs
1. An approach to website design with the emphasis on converting visitors to outcomes required by the owner is referred to as: | b) Persuasion.
2. A method of modelling and describing user tasks for an interactive application is referred to as: | c) Use case.
3. Information architecture influences: | b) Site structure.
4. Also known as schematics, a way of illustrating the layout of an individual webpage is a: | a) Wireframe.
5. A graphical or text depiction of the relationship between different groups of content on a website is referred to as a: | c) Sitemap.
6. Blueprints are intended to: | c) Indicate the structure of a site during site design and as a user feature.
7. Storyboards are intended to: | 
8. Which of the following occupies boot record of hard and floppy disks and activated during computer startup? | b) Boot sector virus
9. A graphical or text depiction of the relationship between different groups of content on a website is a: | c) Site map.
10. Which of the following is a description of information organization schemes? | c) The menu options chosen to group and categorize information.
1. Which of the following is a valid uniform resource locator ? | a) http://www.acm.org/sigmod
